file,scene,split,kind,density_bucket,boxes,copies_in_export,split_in_export
01-08-2022__04-04-05PM_jpg.jpg,01-08-2022__04-04-05PM,train,indoor,d0-2,2,2,train
Day_2102191726_P_Right_Back_Cut1_00236_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,9,1,train
Day_2102191726_P_Right_Back_Cut1_00236_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,9,1,test
46080_jpg.jpg,46080,train,unknown,d10+,12,2,valid
46080_jpg__2.jpg,46080,train,unknown,d10+,12,1,valid
01-08-2022__08-52-44AM_jpg.jpg,01-08-2022__08-52-44AM,val,indoor,d3-5,4,1,train
01-08-2022__08-52-44AM_jpg__2.jpg,01-08-2022__08-52-44AM,val,indoor,d3-5,4,1,train
Day_2102191625_N_Right_Back_Cut1_00284_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,1,train
Day_2102191625_N_Right_Back_Cut1_00284_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,1,train
Day_02191732_Right_Back_Cut1_00201_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,8,1,train
01-08-2022__04-04-05PM_jpg__2.jpg,01-08-2022__04-04-05PM,train,indoor,d0-2,2,1,train
image_835_jpg.jpg,image,train,indoor,d3-5,4,2,train
image_835_jpg__2.jpg,image,train,indoor,d3-5,4,3,valid
01-08-2022__10-43-52AM_jpg.jpg,01-08-2022__10-43-52AM,train,indoor,d0-2,2,2,train
img96579691676_jpg.jpg,img96579691676,train,unknown,d3-5,3,2,test
img96579691676_jpg__2.jpg,img96579691676,train,unknown,d3-5,3,3,train
img96579691676_jpg__3.jpg,img96579691676,train,unknown,d3-5,3,1,train
Day_202102191756_P_Right_Back_Cut1_00415_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,2,train
Day_202102191756_P_Right_Back_Cut1_00415_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,1,train
00825_jpg.jpg,00825,train,unknown,d0-2,1,4,valid
Day_2102191709_N_Right_Back_2_Cut2_00140_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,7,6,valid
Day_2102191709_N_Right_Back_2_Cut2_00140_jpg__2.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,7,1,test
00698_jpg.jpg,00698,train,unknown,d0-2,1,1,train
00698_jpg__2.jpg,00698,train,unknown,d0-2,1,2,train
CrossRoad-001_00039_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,4,3,valid
CrossRoad-001_00039_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,4,2,train
output_mp4-20_jpg.jpg,output_mp4-20,train,indoor,d0-2,1,2,train
output_mp4-20_jpg__2.jpg,output_mp4-20,train,indoor,d0-2,1,2,valid
Day_02191732_Right_Back_Cut1_00641_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,4,train
image_805_jpg.jpg,image,train,indoor,d3-5,3,3,train
00825_jpg__2.jpg,00825,train,unknown,d0-2,1,4,train
image_805_jpg__2.jpg,image,train,indoor,d3-5,3,1,train
people-crossing-railway-track-jumping-over-52587074_jpg.jpg,people-crossing-railway-track-jumping-over-52587074,train,unknown,d10+,12,5,train
040840_58_176798_jpg.jpg,040840_58,train,semi,d0-2,1,2,train
040840_58_176798_jpg__2.jpg,040840_58,train,semi,d0-2,1,3,train
image_434_jpg.jpg,image,train,indoor,d3-5,2,2,train
01-08-2022__12-22-32PM_jpg.jpg,01-08-2022__12-22-32PM,train,indoor,d3-5,3,3,train
01-08-2022__12-55-59PM_jpg.jpg,01-08-2022__12-55-59PM,train,indoor,d0-2,1,3,train
01-08-2022__12-55-59PM_jpg__2.jpg,01-08-2022__12-55-59PM,train,indoor,d0-2,1,4,valid
Day_07141436_Right_Back_Cut1_01318_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,4,train
image_194_jpg.jpg,image,train,indoor,d3-5,1,2,train
Day_07141436_Right_Back_Cut1_00818_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,6,train
image_227_jpg.jpg,image,train,indoor,d3-5,7,1,train
image_227_jpg__2.jpg,image,train,indoor,d3-5,7,1,train
CAM38-15-09-2022__09-53-14AMgt_jpg.jpg,CAM38-15-09-2022__09-53-14AMgt,train,unknown,d0-2,1,1,train
Day_06101541_Right_Back_2_Cut1_00370_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,6,1,train
Day_06101541_Right_Back_2_Cut1_00370_jpg__2.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,6,1,train
CrossRoad-001_00087_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,3,2,train
img973602155977_jpg.jpg,img973602155977,train,unknown,d0-2,2,1,train
img973602155977_jpg__2.jpg,img973602155977,train,unknown,d0-2,2,7,train
BridgeEntrance-004_00485_jpg.jpg,BridgeEntrance-004,train,outdoor,d0-2,5,1,train
BridgeEntrance-004_00485_jpg__2.jpg,BridgeEntrance-004,train,outdoor,d0-2,5,1,valid
Day_07141436_Right_Back_Cut1_00818_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,8,4,valid
img96579657062_jpg.jpg,img96579657062,train,unknown,d3-5,3,1,train
img96579657062_jpg__2.jpg,img96579657062,train,unknown,d3-5,3,4,train
Day_07141436_Right_Back_Cut1_01408_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,11,1,train
Day_07141436_Right_Back_Cut1_01408_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,11,2,train
Day_2102191709_N_Right_Back_2_Cut2_00450_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,5,4,train
output1_mp4-165_jpg.jpg,output1_mp4,train,unknown,d0-2,1,1,train
output1_mp4-165_jpg__2.jpg,output1_mp4,train,unknown,d0-2,1,1,train
Day_02191732_Right_Back_Cut1_00101_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,6,2,train
Day_02191732_Right_Back_Cut1_00101_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,6,2,train
S1-T1-C-00327_jpeg_jpg.jpg,S1-T1-C-00327_jpeg,train,unknown,d3-5,4,1,train
38880_jpg.jpg,38880,train,unknown,d10+,12,4,train
S1-T1-C-00327_jpeg_jpg__2.jpg,S1-T1-C-00327_jpeg,train,unknown,d3-5,4,1,train
Day_07141436_Right_Back_Cut1_01418_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,11,4,train
img9703249975_jpg.jpg,img9703249975,train,unknown,d3-5,4,3,train
img9703249975_jpg__2.jpg,img9703249975,train,unknown,d3-5,4,2,test
02054_jpg.jpg,02054,train,unknown,d0-2,1,4,train
02054_jpg__2.jpg,02054,train,unknown,d0-2,1,1,train
Day_2102191726_P_Right_Back_Cut1_00496_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,2,2,train
CAM12-15-09-2022__09-51-42AMgt_jpg.jpg,CAM12-15-09-2022__09-51-42AMgt,train,unknown,d3-5,4,2,train
Day_2102191709_N_Right_Back_2_Cut2_00060_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,5,3,train
opencv_frame_19415_png_jpg.jpg,opencv_frame,train,indoor,d0-2,1,1,train
38880_jpg__2.jpg,38880,train,unknown,d10+,12,3,train
040843_11_136949_jpg.jpg,040843_11,train,semi,d0-2,1,2,train
3_png_jpg.jpg,3,train,unknown,d0-2,2,3,train
3_png_jpg__2.jpg,3,train,unknown,d0-2,2,6,valid
3_png_jpg__3.jpg,3,train,unknown,d0-2,2,1,test
image_777_jpg.jpg,image,train,indoor,d3-5,2,1,train
CrossRoad-001_00157_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,2,3,valid
CrossRoad-001_00157_jpg__2.jpg,CrossRoad-001,val,outdoor,d0-2,2,1,train
CAM43-23-08-2022__03-32-10PMgt_jpg.jpg,CAM43-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,2,train
CAM43-23-08-2022__03-32-10PMgt_jpg__2.jpg,CAM43-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,1,train
02081_jpg.jpg,02081,train,unknown,d0-2,1,2,train
Day_07141436_Right_Back_Cut1_00298_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,2,train
02081_jpg__2.jpg,02081,train,unknown,d0-2,1,1,test
SJTU_SEIEE-182_330-02830_jpg.jpg,SJTU_SEIEE-182_330,train,unknown,d3-5,2,3,train
SJTU_SEIEE-182_330-02830_jpg__2.jpg,SJTU_SEIEE-182_330,train,unknown,d3-5,2,2,train
Day_02191732_Right_Back_Cut1_00491_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,6,2,train
Day_02191732_Right_Back_Cut1_00491_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,6,1,train
SeieeDept-016_00125_jpg.jpg,SeieeDept-016,train,outdoor,d0-2,2,3,valid
SeieeDept-022_00668_jpg.jpg,SeieeDept-022,train,outdoor,d0-2,1,1,train
img97032461538_jpg.jpg,img97032461538,test,unknown,d0-2,2,2,train
img97032461538_jpg__2.jpg,img97032461538,test,unknown,d0-2,2,1,train
Day_07141436_Right_Back_Cut1_01488_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,12,2,valid
Day_07141436_Right_Back_Cut1_00298_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,4,train
Day_2102191709_N_Right_Back_2_Cut1_00331_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,4,6,train
Day_2102191709_N_Right_Back_2_Cut1_00621_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,4,1,train
CAM44-15-09-2022__05-51-43PMgt_jpg.jpg,CAM44-15-09-2022__05-51-43PMgt,train,unknown,d3-5,5,3,train
Day_2102191709_N_Right_Back_2_Cut2_00230_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut2,train,outdoor,d6-10,5,4,train
01-08-2022__12-43-38PM_jpg.jpg,01-08-2022__12-43-38PM,train,indoor,d6-10,7,2,train
01-08-2022__03-35-24PM_jpg.jpg,01-08-2022__03-35-24PM,train,indoor,d0-2,1,1,train
CAM28-23-08-2022__06-33-27PMgt_jpg.jpg,CAM28-23-08-2022__06-33-27PMgt,train,unknown,d0-2,1,1,train
CAM28-23-08-2022__06-33-27PMgt_jpg__2.jpg,CAM28-23-08-2022__06-33-27PMgt,train,unknown,d0-2,1,3,train
Day_07141436_Right_Back_Cut1_00478_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,6,train
image_543_jpg.jpg,image,train,indoor,d3-5,4,2,train
image_543_jpg__2.jpg,image,train,indoor,d3-5,4,1,train
01-08-2022__10-11-47AM_jpg.jpg,01-08-2022__10-11-47AM,test,indoor,d3-5,5,1,train
01-08-2022__10-11-47AM_jpg__2.jpg,01-08-2022__10-11-47AM,test,indoor,d3-5,5,1,test
01-08-2022__10-30-47AM_jpg.jpg,01-08-2022__10-30-47AM,train,indoor,d3-5,5,3,valid
01-08-2022__12-22-40PM_jpg.jpg,01-08-2022__12-22-40PM,train,indoor,d0-2,1,3,valid
01-08-2022__12-43-38PM_jpg__2.jpg,01-08-2022__12-43-38PM,train,indoor,d6-10,7,1,train
01-08-2022__12-22-40PM_jpg__2.jpg,01-08-2022__12-22-40PM,train,indoor,d0-2,1,2,train
CrossRoad-001_00035_jpg.jpg,CrossRoad-001,val,outdoor,d0-2,2,3,train
Day_07141436_Right_Back_Cut1_00698_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,8,6,valid
Day_07141436_Right_Back_Cut1_01068_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,3,train
img965796404726_jpg.jpg,img965796404726,train,unknown,d0-2,2,4,train
img965796404726_jpg__2.jpg,img965796404726,train,unknown,d0-2,2,2,train
img965796404726_jpg__3.jpg,img965796404726,train,unknown,d0-2,2,2,valid
CAM34-23-08-2022__06-33-28PMgt_jpg.jpg,CAM34-23-08-2022__06-33-28PMgt,val,unknown,d0-2,2,1,train
Day_2102191726_P_Right_Back_Cut1_00416_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,4,2,valid
Day_2102191726_P_Right_Back_Cut1_00076_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,2,2,train
f278bd0a-2736-40f2-87bd-d151332bcbdc_jpg.jpg,f278bd0a-2736-40f2-87bd-d151332bcbdc,train,unknown,d6-10,9,1,train
01-08-2022__11-45-56AM_jpg.jpg,01-08-2022__11-45-56AM,train,indoor,d3-5,3,2,train
01-08-2022__12-44-36PM_jpg.jpg,01-08-2022__12-44-36PM,train,indoor,d0-2,2,3,train
01-08-2022__12-44-36PM_jpg__2.jpg,01-08-2022__12-44-36PM,train,indoor,d0-2,2,1,train
SeieeDept-015_00127_jpg.jpg,SeieeDept-015,train,outdoor,d0-2,4,3,train
01-08-2022__03-00-18PM_jpg.jpg,01-08-2022__03-00-18PM,train,indoor,d0-2,1,3,train
01-08-2022__03-00-18PM_jpg__2.jpg,01-08-2022__03-00-18PM,train,indoor,d0-2,1,4,valid
Day_2102191709_N_Right_Back_Cut1_00219_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,6,2,train
Day_06101541_Right_Back_2_Cut1_00650_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,9,2,train
Day_07141436_Right_Back_Cut1_00658_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,6,1,train
image_485_jpg.jpg,image,train,indoor,d3-5,5,3,train
Day_07141436_Right_Back_Cut1_00998_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,9,4,train
image_485_jpg__2.jpg,image,train,indoor,d3-5,4,1,valid
image_34_jpg.jpg,image_34,train,indoor,d3-5,4,2,valid
image_34_jpg__2.jpg,image_34,train,indoor,d3-5,4,3,valid
output_mp4-60_jpg.jpg,output_mp4-60,train,indoor,d0-2,2,1,train
output_mp4-60_jpg__2.jpg,output_mp4-60,train,indoor,d0-2,2,2,train
Day_07141436_Right_Back_Cut1_00648_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,7,2,test
Day_07141436_Right_Back_Cut1_00648_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,7,3,valid
Day_2102191709_N_Right_Back_2_Cut1_00291_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,6,4,train
Day_202102191756_P_Right_Back_Cut1_00625_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,3,train
Day_202102191756_P_Right_Back_Cut1_00625_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,5,2,train
Day_07141436_Right_Back_Cut1_00998_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,10,2,train
SeieeDept-017_00214_jpg.jpg,SeieeDept-017,train,outdoor,d0-2,1,1,train
Road-003_00494_jpg.jpg,Road-003,train,outdoor,d3-5,6,2,train
CAM28-15-09-2022__09-51-42AMgt_jpg.jpg,CAM28-15-09-2022__09-51-42AMgt,test,unknown,d0-2,1,2,train
image_93_jpg.jpg,image_93,train,indoor,d6-10,7,2,train
01-08-2022__12-09-52PM_jpg.jpg,01-08-2022__12-09-52PM,train,indoor,d0-2,2,3,train
01-08-2022__12-09-52PM_jpg__2.jpg,01-08-2022__12-09-52PM,train,indoor,d0-2,2,1,test
img97032447377_jpg.jpg,img97032447377,test,unknown,d3-5,3,2,train
img97032447377_jpg__2.jpg,img97032447377,test,unknown,d3-5,3,1,train
CAM16-21-08-2022__06-27-35PMgt_jpg.jpg,CAM16-21-08-2022__06-27-35PMgt,train,unknown,d0-2,1,3,valid
image_827_jpg.jpg,image,train,indoor,d3-5,4,3,train
01-08-2022__10-10-14AM_jpg.jpg,01-08-2022__10-10-14AM,val,indoor,d3-5,4,3,train
01-08-2022__12-37-05PM_jpg.jpg,01-08-2022__12-37-05PM,train,indoor,d3-5,3,3,test
image_174_jpg.jpg,image,train,indoor,d3-5,9,2,train
image_174_jpg__2.jpg,image,train,indoor,d3-5,9,2,train
01919_jpg.jpg,01919,train,unknown,d0-2,1,2,train
01919_jpg__2.jpg,01919,train,unknown,d0-2,1,1,train
Day_2102191625_N_Right_Back_Cut1_00584_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,2,2,train
Day_2102191625_N_Right_Back_Cut1_00584_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,2,2,train
040841_01_544110_jpg.jpg,040841_01,train,semi,d0-2,1,1,train
040841_01_544110_jpg__2.jpg,040841_01,train,semi,d0-2,1,1,valid
Day_2102191709_N_Right_Back_2_Cut1_00161_jpg.jpg,Day_2102191709_N_Right_Back_2_Cut1,test,outdoor,d6-10,7,2,train
01-08-2022__10-10-14AM_jpg__2.jpg,01-08-2022__10-10-14AM,val,indoor,d3-5,4,1,train
01-08-2022__03-25-16PM_jpg.jpg,01-08-2022__03-25-16PM,train,indoor,d0-2,1,4,train
01-08-2022__03-25-16PM_jpg__2.jpg,01-08-2022__03-25-16PM,train,indoor,d0-2,1,1,valid
image_818_jpg.jpg,image,train,indoor,d3-5,5,3,train
image_818_jpg__2.jpg,image,train,indoor,d3-5,5,3,valid
Day_02191732_Right_Back_Cut1_00411_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,2,train
01-08-2022__11-05-24AM_jpg.jpg,01-08-2022__11-05-24AM,val,indoor,d3-5,5,1,train
01-08-2022__02-44-55PM_jpg.jpg,01-08-2022__02-44-55PM,train,indoor,d3-5,5,1,train
040841_03_128421_jpg.jpg,040841_03,train,semi,d0-2,1,2,train
01-08-2022__10-41-26AM_jpg.jpg,01-08-2022__10-41-26AM,train,indoor,d0-2,2,2,train
Day_06101541_Right_Back_2_Cut1_00380_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,6,2,train
Day_06101541_Right_Back_2_Cut1_00110_jpg.jpg,Day_06101541_Right_Back_2_Cut1,train,outdoor,d6-10,2,3,train
Day_07141436_Right_Back_Cut1_00468_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,4,2,train
Day_07141436_Right_Back_Cut1_00468_jpg__2.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,2,train
CAM34-24-08-2022__09-16-12PMgt_jpg.jpg,CAM34-24-08-2022__09-16-12PMgt,train,unknown,d0-2,1,3,train
CAM34-24-08-2022__09-16-12PMgt_jpg__2.jpg,CAM34-24-08-2022__09-16-12PMgt,train,unknown,d0-2,1,1,valid
040840_50_005498_jpg.jpg,040840_50,train,semi,d0-2,1,1,train
image_605_jpg.jpg,image,train,indoor,d3-5,1,3,train
image_605_jpg__2.jpg,image,train,indoor,d3-5,1,2,valid
img96579643200_jpg.jpg,img96579643200,test,unknown,d6-10,6,4,train
image_379_jpg.jpg,image,train,indoor,d3-5,3,3,valid
image_379_jpg__2.jpg,image,train,indoor,d3-5,3,1,train
Day_2102191625_N_Right_Back_Cut1_00644_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,1,train
img97360224897_jpg.jpg,img97360224897,train,unknown,d3-5,5,2,train
img965796259880_jpg.jpg,img965796259880,train,unknown,d0-2,2,3,train
Road-003_00372_jpg.jpg,Road-003,train,outdoor,d3-5,5,1,train
img965796414434_jpg.jpg,img965796414434,train,unknown,d0-2,2,2,train
img965796414434_jpg__2.jpg,img965796414434,train,unknown,d0-2,2,3,train
Day_2102191625_N_Right_Back_Cut1_00604_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,4,2,train
Day_2102191625_N_Right_Back_Cut1_00604_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,4,2,valid
Day_08051212_Right_Back_Cut1_00193_jpg.jpg,Day_08051212_Right_Back_Cut1,test,outdoor,d0-2,1,3,train
SJTU_SEIEE-182_330-02023_jpg.jpg,SJTU_SEIEE-182_330,train,unknown,d3-5,5,2,train
SJTU_SEIEE-182_330-02023_jpg__2.jpg,SJTU_SEIEE-182_330,train,unknown,d3-5,5,1,train
Day_2102191625_N_Right_Back_Cut1_00644_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,1,1,train
SeieeDept-051_00544_jpg.jpg,SeieeDept-051,train,outdoor,d0-2,2,1,train
SeieeDept-051_00544_jpg__2.jpg,SeieeDept-051,train,outdoor,d0-2,2,2,valid
CAM40-23-08-2022__03-32-10PMgt_jpg.jpg,CAM40-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,3,train
CAM40-23-08-2022__03-32-10PMgt_jpg__2.jpg,CAM40-23-08-2022__03-32-10PMgt,train,unknown,d0-2,2,1,train
Day_202102191756_P_Right_Back_Cut1_00485_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,5,train
Day_202102191756_P_Right_Back_Cut1_00485_jpg__2.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,2,train
Day_2102191625_N_Right_Back_Cut1_00434_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,3,train
Day_2102191625_N_Right_Back_Cut1_00434_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,3,1,valid
01-08-2022__08-48-05AM_jpg.jpg,01-08-2022__08-48-05AM,train,indoor,d3-5,4,2,valid
01685_jpg.jpg,01685,train,unknown,d0-2,1,2,train
71cac0bdfa2f629906245bc60966a532_jpg.jpg,71cac0bdfa2f629906245bc60966a532,train,unknown,d0-2,1,4,train
01685_jpg__2.jpg,01685,train,unknown,d0-2,1,2,train
img973602127003_jpg.jpg,img973602127003,train,unknown,d0-2,1,4,train
61920_jpg.jpg,61920,train,unknown,d6-10,8,2,valid
CAM27-15-09-2022__09-51-42AMgt_jpg.jpg,CAM27-15-09-2022__09-51-42AMgt,train,unknown,d0-2,2,3,valid
01-08-2022__12-39-31PM_jpg.jpg,01-08-2022__12-39-31PM,train,indoor,d3-5,3,5,train
SeieeDept-037_00702_jpg.jpg,SeieeDept-037,train,outdoor,d0-2,1,1,train
SeieeDept-037_00702_jpg__2.jpg,SeieeDept-037,train,outdoor,d0-2,1,3,train
01-08-2022__09-42-06AM_jpg.jpg,01-08-2022__09-42-06AM,test,indoor,d3-5,4,3,train
Day_07141436_Right_Back_Cut1_00068_jpg.jpg,Day_07141436_Right_Back_Cut1,train,outdoor,d6-10,3,1,train
img97360211078_jpg.jpg,img97360211078,train,unknown,d3-5,3,2,train
SeieeDept-023_00941_jpg.jpg,SeieeDept-023,val,outdoor,d3-5,6,3,train
img97360211078_jpg__2.jpg,img97360211078,train,unknown,d3-5,3,1,valid
Day_2102191726_P_Right_Back_Cut1_00226_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,6,1,train
Day_2102191726_P_Right_Back_Cut1_00226_jpg__2.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,6,1,train
01-08-2022__12-25-53PM_jpg.jpg,01-08-2022__12-25-53PM,train,indoor,d0-2,1,2,train
01-08-2022__12-25-53PM_jpg__2.jpg,01-08-2022__12-25-53PM,train,indoor,d0-2,1,1,test
CAM46-23-08-2022__06-33-29PMgt_jpg.jpg,CAM46-23-08-2022__06-33-29PMgt,train,unknown,d3-5,3,2,train
00521_jpg.jpg,00521,train,unknown,d0-2,2,2,test
00521_jpg__2.jpg,00521,train,unknown,d0-2,2,2,train
image_62_jpg.jpg,image_62,train,indoor,d0-2,2,3,train
Day_02191732_Right_Back_Cut1_00241_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,8,5,train
image_118_jpg.jpg,image,train,indoor,d3-5,2,1,train
Day_02191732_Right_Back_Cut1_00241_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,7,1,test
img97360218490_jpg.jpg,img97360218490,train,unknown,d3-5,5,2,train
01-08-2022__11-33-59AM_jpg.jpg,01-08-2022__11-33-59AM,train,indoor,d0-2,1,2,train
01-08-2022__11-33-59AM_jpg__2.jpg,01-08-2022__11-33-59AM,train,indoor,d0-2,1,1,valid
01-08-2022__02-21-44PM_jpg.jpg,01-08-2022__02-21-44PM,train,indoor,d6-10,6,2,train
Day_2102191709_N_Right_Back_Cut1_00319_jpg.jpg,Day_2102191709_N_Right_Back_Cut1,train,outdoor,d6-10,9,1,train
BridgeEntrance-001_00417_jpg.jpg,BridgeEntrance-001,train,outdoor,d0-2,3,2,valid
BridgeEntrance-001_00417_jpg__2.jpg,BridgeEntrance-001,train,outdoor,d0-2,3,1,train
image_901_jpg.jpg,image,train,indoor,d3-5,6,2,train
SeieeDept-031_00002_jpg.jpg,SeieeDept-031,test,outdoor,d0-2,1,3,valid
image_118_jpg__2.jpg,image,train,indoor,d3-5,2,2,valid
SeieeDept-031_00002_jpg__2.jpg,SeieeDept-031,test,outdoor,d0-2,1,2,train
Day_202102191756_P_Right_Back_Cut1_00455_jpg.jpg,Day_202102191756_P_Right_Back_Cut1,val,outdoor,d6-10,10,2,train
00SUBWAY1-articleLarge_jpg.jpg,00SUBWAY1-articleLarge,train,unknown,d0-2,2,2,test
01-08-2022__01-48-22PM_jpg.jpg,01-08-2022__01-48-22PM,train,indoor,d0-2,1,4,valid
00916_jpg.jpg,00916,train,unknown,d0-2,1,3,train
00916_jpg__2.jpg,00916,train,unknown,d0-2,1,1,train
image_715_jpg.jpg,image,train,indoor,d3-5,2,2,valid
SeieeDept-021_00942_jpg.jpg,SeieeDept-021,train,outdoor,d0-2,1,2,train
image_522_jpg.jpg,image,train,indoor,d3-5,7,1,train
SeieeDept-019_00090_jpg.jpg,SeieeDept-019,train,outdoor,d0-2,1,3,train
01-08-2022__02-09-45PM_jpg.jpg,01-08-2022__02-09-45PM,train,indoor,d6-10,6,1,train
Day_2102191726_P_Right_Back_Cut1_00386_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,4,1,train
Day_02191732_Right_Back_Cut1_00521_jpg.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,8,1,train
Day_02191732_Right_Back_Cut1_00521_jpg__2.jpg,Day_02191732_Right_Back_Cut1,train,outdoor,d6-10,8,1,test
img97032460446_jpg.jpg,img97032460446,train,unknown,d0-2,2,2,train
img97032460446_jpg__2.jpg,img97032460446,train,unknown,d0-2,2,1,train
Day_2102191726_P_Right_Back_Cut1_00006_jpg.jpg,Day_2102191726_P_Right_Back_Cut1,train,outdoor,d3-5,1,2,train
img973602165350_jpg.jpg,img973602165350,train,unknown,d0-2,2,3,train
img973602165350_jpg__2.jpg,img973602165350,train,unknown,d0-2,2,3,valid
Day_2102191625_N_Right_Back_Cut1_00094_jpg.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,4,1,train
Day_2102191625_N_Right_Back_Cut1_00094_jpg__2.jpg,Day_2102191625_N_Right_Back_Cut1,train,outdoor,d0-2,4,3,test
